,yield,0,0.319091106118,15.0556459543,1.9506354716,1.45159337639,482.281838435,3.64829772248,65.8737327438,2.53578607573
2013-11-24 00:00:00,0.0656662334347,0.833690013126,16.6314151225,1.55711783648,0,435.360502865,1.63900232408,71.7321682847,3.76664552445
2013-11-24 02:00:00,0.759383599855,0.486677110665,14.0586732062,0.316440905474,0,494.35816759,2.43800720937,162.661599293,3.12579325287
2013-11-24 04:00:00,0.202366650195,0.744312306907,21.5653046931,0.69940086308,0.255175470144,437.120373633,2.65262577219,173.047145929,2.89876666022
2013-11-24 06:00:00,0,0.582146394509,19.6679851885,0,0,481.446499093,5.19223527295,211.935165558,1.27259772361
2013-11-24 08:00:00,0.580634497287,0.700232275833,19.3996483114,0.509879791703,0.679540597604,489.091820739,2.71720743749,46.2890071718,1.85625714678
2013-11-24 10:00:00,1.03276111841,0.517393937107,17.6068848675,0.22571577156,1.51848476397,496.427492207,3.98155390879,150.998901306,3.2442689553
2013-11-24 12:00:00,0,0.446055689043,19.4209083077,2.16756296008,0.0241377989412,478.175457496,2.44190066961,77.07813945,3.20390583301
2013-11-24 14:00:00,0,0.458258456606,20.9728252237,0,0.407572557273,475.738119473,2.16754428294,173.682135068,3.29652923693
2013-11-24 16:00:00,0,0.448744471171,13.5036776699,2.40758016087,1.02226480557,431.601359349,1.98723262949,194.907496586,4.16288395582
2013-11-24 18:00:00,0,0.758686701366,8.91410327378,0,0,496.726937773,3.45207733078,66.0908278274,4.18386345439
2013-11-24 20:00:00,0.908989062172,0.662928258112,11.5940356643,1.66613911367,1.30603546337,417.210793778,1.83175647933,205.597849599,3.88280811059
2013-11-24 22:00:00,0.671244110155,0.354129564635,11.9508165696,1.63823512444,0.174512809651,492.842253071,2.8115192873,197.203353759,2.47774048254
2013-11-25 00:00:00,0.00274108780083,0.408396816487,17.6148922667,0.543219731513,0.200823585767,423.911194441,2.66040826998,218.408866144,2.34314233004
2013-11-25 02:00:00,0.39633031734,0.580017894557,19.9694881782,0.507034201281,0,439.243071712,3.72525522046,110.146495897,2.00564412756
